company,lat,lon
KT,34.57628913,127.2437761
KT,35.2810942,127.3064807
KT,35.2803964,127.2924988
KT,35.28048682,127.2976575
KT,35.27442079,127.1355691
KT,35.15061566,127.3208271
KT,34.940007,127.6971669
KT,34.9375504,127.7233328
KT,35.1232437,127.6911774
KT,35.0169302,127.6192604
KT,35.20684721,127.4713337
KT,35.21016426,127.4638366
KT,35.0307426,126.753421
KT,35.0224561,126.7125189
KT,34.99835733,126.7095151
KT,35.01646285,126.7119667
KT,35.0084713,126.7049545
KT,35.0460847,126.8432434
KT,35.3096191,126.9828856
KT,35.3209214,126.988202
KT,35.32135767,126.9809391
KT,35.319588,126.983557
KT,34.7872717,126.3872167
KT,34.7947235,126.3810071
KT,34.8089713,126.4189518
KT,34.8046142,126.3974612
KT,34.787059,126.385016
KT,34.7853993,126.3931846
KT,34.804214,126.4345526
KT,34.807891,126.369764
KT,34.8091143,126.386628
KT,34.7903521,126.401637
KT,34.8306441,126.4178012
KT,34.813814,126.4142054
KT,34.7988642,126.4188906
KT,34.8129424,126.3771501
KT,34.8059064,126.3917078
KT,34.811774,126.381086
KT,34.7834867,126.3803572
KT,34.7991923,126.4098645
KT,34.7998142,126.3751156
KT,34.808591,126.420087
KT,34.81358,126.460495
KT,35.01184796,126.3924422
KT,35.0128504,126.394642
KT,34.93027173,126.5030008
KT,34.926759,126.50204
KT,34.9905404,126.4813822
KT,34.9905404,126.4813822
KT,34.98898324,126.4771001
KT,34.9881644,126.4783177
KT,34.9872762,126.4776085
KT,34.9904352,126.476067
KT,34.82258756,126.441379
KT,34.823119,126.441694
KT,34.96227287,126.3432879
KT,34.962212,126.34329
KT,34.84802426,126.4948317
KT,34.851418,126.490332
KT,34.910994,126.428882
KT,35.110467,126.294514
KT,35.11188845,126.291606
KT,35.021402,126.411974
KT,34.7711385,127.0804365
KT,34.76957456,127.080635
KT,34.9079681,127.3463903
KT,34.9484388,127.5105519
KT,34.9252682,127.4936692
KT,34.8742146,127.452014
KT,34.9709219,127.4839808
KT,34.9390741,127.4550574
KT,34.9946336,127.4885024
KT,34.9742187,127.264019
KT,34.9453855,127.4954621
KT,34.9520118,127.5158978
KT,34.95887069,127.4845107
KT,34.94914812,127.4850359
KT,34.95162795,127.4834215
KT,35.00630282,127.479523
KT,34.9644071,127.5240607
KT,34.9505275,127.4873793
KT,34.95472381,127.4819288
KT,34.9551423,127.4826707
KT,34.94385236,127.5239268
KT,34.94631719,127.4842836
KT,35.013928,127.385666
KT,35.0144215,127.3898515
KT,34.94782708,127.5219159
KT,34.9625447,127.520832
KT,34.9553059,127.5324798
KT,34.958808,127.4852017
KT,34.94631719,127.4842836
KT,35.0768,127.235022
KT,35.0753061,127.2391622
KT,34.9560036,127.4864141
KT,34.953477,127.484588
KT,34.913692,127.537743
KT,35.1012408,127.4269948
KT,34.76101596,125.9981785
KT,34.79398744,126.1711662
KT,34.8333752,126.3513817
KT,34.80348704,126.1196884
KT,34.71551237,125.9354189
KT,34.70361517,125.9534187
KT,34.703661,125.9534322
KT,34.58916499,126.1107154
KT,34.833601,126.352544
KT,34.75509949,125.9258683
KT,34.755446,125.926693
KT,34.5846643,126.0886034
KT,34.584834,126.088365
KT,34.75608306,126.1253774
KT,34.756103,126.124937
KT,34.7560911,126.1248035
KT,34.827221,126.112177
KT,34.865502,126.312519
KT,34.86199014,126.1569025
KT,34.75937604,126.1330973
KT,34.5992289,126.0222017
KT,35.0832596,126.1153625
KT,35.0832596,126.1153625
KT,35.08448709,126.1109122
KT,34.88431793,126.0469703
KT,34.88431793,126.0469703
KT,34.886378,126.046102
KT,34.643186,126.149047
KT,35.08913672,126.1576988
KT,35.002795,126.139671
KT,35.060404,126.211712
KT,35.08153608,126.1210449
KT,34.785036,126.142534
KT,34.60369979,126.0357892
KT,34.606798,126.036603
KT,34.682008,125.192017
KT,34.0521721,125.126481
KT,34.68528,125.4463445
KT,34.74194,127.742836
KT,34.7475608,127.727135
KT,34.7355678,127.7213224
KT,34.7987338,127.6263154
KT,34.7165397,127.7492613
KT,34.6173152,127.7217233
KT,34.7525097,127.6272466
KT,34.745479,127.7421464
KT,34.7320262,127.7171184
KT,34.7692867,127.6947002
KT,34.75358984,127.7465201
KT,34.87466538,127.7095203
KT,34.7545808,127.7028101
KT,34.7569105,127.7127341
KT,34.02560989,127.3118543
KT,34.82517974,127.7314033
KT,34.741146,127.725922
KT,34.788614,127.63349
KT,34.792799,127.632482
KT,34.7604477,127.6737906
KT,34.759324,127.660688
KT,34.76347783,127.6654186
KT,34.773598,127.714856
KT,34.7562515,127.7074537
KT,34.73813581,127.7317535
KT,34.7539084,127.7010972
KT,34.76262563,127.6649923
KT,34.777319,127.652636
KT,34.770039,127.661578
KT,34.759609,127.675354
KT,34.71800166,127.7502174
KT,34.8838,127.578945
KT,34.76418874,127.6646466
KT,34.7551842,127.7102968
KT,34.73915001,127.7369645
KT,34.7616552,127.7256959
KT,34.7616552,127.7256959
KT,34.7488346,127.7288731
KT,34.7449404,127.7473591
KT,34.70805159,127.6133661
KT,34.62096713,127.6394571
KT,34.620984,127.639455
KT,35.25783695,126.5435094
KT,35.28164831,126.4194304
KT,35.35515742,126.4504934
KT,35.280394,126.428278
KT,35.275844,126.502093
KT,35.274446,126.50428
KT,35.277793,126.500115
KT,35.272667,126.497417
KT,35.275565,126.51257
KT,35.371224,126.482637
KT,35.276671,126.512771
KT,35.277903,126.511882
KT,35.277433,126.510578
KT,34.779732,126.6503
KT,34.86295,126.748909
KT,34.8600605,126.7478189
KT,34.8451721,126.6437029
KT,34.79517019,126.7042197
KT,34.74569,126.469269
KT,34.745968,126.469261
KT,34.7549956,126.5848942
KT,34.75483977,126.5851677
KT,34.89026097,126.6925983
KT,34.88793,126.690156
KT,34.796795,126.702722
KT,34.793146,126.688337
KT,34.796789,126.702732
KT,34.79790607,126.6980206
KT,34.7512555,126.4515639
KT,34.79973528,126.7014102
KT,34.794991,126.704054
KT,34.7968928,126.7029235
KT,34.74747062,126.3821098
KT,34.7262053,126.5701351
KT,34.310991,126.755068
KT,34.31829,126.745118
KT,35.3003628,126.7833711
KT,34.7235559,126.9032508
KT,34.61493624,126.9140674
KT,34.80220521,126.8389069
KT,34.681889,126.907611
KT,34.6811209,126.9062373
KT,34.6753139,126.9065517
KT,34.47195195,126.2593668
KT,34.481004,126.265174
KT,35.0685938,126.5312967
KT,35.0645753,126.5202591
KT,35.1431887,126.4316474
KT,35.0101589,126.5158746
KT,35.183625,126.637496
KT,35.0169138,126.5375498
KT,35.0621414,126.523434
KT,35.062148,126.524225
KT,35.14826267,126.513013
KT,35.06538837,126.5202545
KT,35.063467,126.519312
KT,35.1822978,126.6013771
KT,34.568754,126.622513
KT,34.5708172,126.6037453
KT,35.0655917,126.9918145
KT,35.00670412,127.0953849
KT,34.99082361,126.9594516
KT,35.06909252,127.1281463
KT,35.11047252,127.0712201
KT,34.87631373,126.9702839
KT,34.95036297,126.9621253
KT,35.016633,126.952362
KT,35.058329,126.985182
KT,35.44192179,126.6525441
KT,35.4356273,126.6961724
KT,35.4341286,126.7039604
KT,35.4356174,126.7020273
KT,35.4445803,126.6833847
KT,35.4384882,126.699047
KT,35.435553,126.7091031
KT,35.43484,126.703231
KT,35.43247675,126.7027842
KT,35.9642551,126.754466
KT,35.9583654,126.796592
KT,35.97075701,126.7364482
KT,35.9626636,126.7508583
KT,36.0308246,126.8320424
KT,35.9842371,126.7087243
KT,35.9873073,126.8486953
KT,35.9741575,126.743605
KT,35.94222542,126.6903099
KT,35.97884327,126.7191374
KT,35.9864194,126.7125612
KT,35.9667877,126.694878
KT,35.94904948,126.818997
KT,35.95924003,126.6568948
KT,35.9743157,126.679331
KT,35.93517642,126.5263756
KT,35.923152,126.6852469
KT,35.973096,126.7380198
KT,35.9854847,126.7185001
KT,35.9897361,126.7069968
KT,35.97274134,126.6834276
KT,35.9755775,126.7166763
KT,35.8074655,126.9115439
KT,35.8921478,126.9138352
KT,35.8321448,126.7423505
KT,35.7167303,126.9959394
KT,35.7163226,126.9967446
KT,35.833296,126.741882
KT,35.8286085,126.8926483
KT,35.7750672,127.0121747
KT,35.84930697,126.8168505
KT,35.8038651,126.8805302
KT,35.80510082,126.8858218
KT,35.7973662,126.8937487
KT,35.8508001,126.8151563
KT,35.8543319,126.8200047
KT,35.7213,127.0569
KT,35.7338655,126.8439728
KT,35.7960921,126.8977217
KT,35.804994,126.891415
KT,35.4024217,127.3754546
KT,35.4525989,127.4416834
KT,35.4161971,127.390457
KT,35.4087932,127.3803174
KT,35.3996111,127.3802837
KT,35.4198387,127.4000483
KT,35.4109978,127.382979
KT,35.469126,127.5401539
KT,35.37713574,127.581715
KT,35.339455,127.371956
KT,35.4081337,127.3698363
KT,35.439278,127.529238
KT,35.390764,127.442259
KT,35.4075903,127.3845211
KT,35.40157507,127.3866924
KT,35.8833,127.7778
KT,36.0057064,127.6726932
KT,36.0057064,127.6726932
KT,36.00564041,127.6717148
KT,36.0057064,127.6726932
KT,36.0057064,127.6726932
KT,36.0016203,127.6634201
KT,36.01080667,127.6605909
KT,36.00472594,127.6643867
KT,36.0070863,127.6606615
KT,36.0045963,127.6540282
KT,36.0045963,127.6540282
KT,36.0045963,127.6540282
KT,36.0061753,127.661289
KT,35.91319921,127.8499699
KT,35.969234,127.851177
KT,35.969417,127.848886
KT,36.005448,127.672529
KT,36.01454026,127.5799333
KT,35.973745,127.559429
KT,35.906223,127.59114
KT,35.904737,127.782001
KT,36.008222,127.789412
KT,36.01003928,127.7882409
KT,35.848485,127.67674
KT,35.82878311,127.6401105
KT,35.864493,127.652318
KT,35.86501852,127.6239711
KT,35.86432597,127.6532084
KT,35.8661305,127.6534934
KT,35.945858,127.659744
KT,35.92168122,127.6126979
KT,35.9469173,127.7153421
KT,36.023159,127.55465
KT,35.62037624,126.4705183
KT,35.7614425,126.6977882
KT,35.71911179,126.7328764
KT,35.7495464,126.7388034
KT,35.75002722,126.7386417
KT,35.704289,126.787091
KT,35.612138,126.671304
KT,35.6111769,126.6712035
KT,35.72295748,126.735715
KT,35.72710814,126.7329956
KT,35.72708779,126.7368509
KT,35.72850822,126.7368639
KT,35.7295418,126.7367273
KT,35.7168392,126.7294966
KT,35.68635514,126.6780672
KT,35.71657367,126.7461378
KT,35.67189226,126.7110801
KT,35.6718685,126.7110964
KT,35.67342499,126.7113131
KT,35.6179611,126.3008797
KT,35.71573,126.662679
KT,35.3765125,127.1441229
KT,35.3768548,127.1411505
KT,35.37401822,127.1387507
KT,35.376176,127.140014
KT,36.10077126,127.3225667
KT,35.8470022,127.2601349
KT,35.82062577,127.0226099
KT,35.9378588,127.1630157
KT,35.9764201,127.205314
KT,35.9117584,127.0739663
KT,35.9343819,127.1652934
KT,35.891275,127.253895
KT,36.029048,127.123077
KT,35.9269327,127.1631752
KT,35.93115877,126.9438133
KT,35.9511501,126.9590759
KT,35.92964429,126.9610211
KT,35.962674,126.989445
KT,36.08831844,126.9350855
KT,36.08831844,126.9350855
KT,35.95798287,126.9607811
KT,35.96597354,127.0322386
KT,35.9597718,126.9612337
KT,35.9554962,126.9840618
KT,35.95553325,126.9841489
KT,35.9385061,126.9402611
KT,35.9386362,126.9160687
KT,35.93905846,126.9151574
KT,35.96645051,127.0877011
KT,36.1199018,126.9524527
KT,36.11559813,126.9541985
KT,35.9380516,126.960915
KT,35.948071,126.957709
KT,35.9370093,126.949248
KT,35.9294963,126.9536157
KT,35.96510129,127.0117024
KT,35.93361104,126.9457353
KT,36.060058,126.910411
KT,36.0591888,126.9095545
KT,36.0747074,126.96395
KT,36.00404047,126.9445558
KT,35.53026055,127.1637128
KT,35.53033,127.1628621
KT,35.67615779,127.2618286
KT,35.67370454,127.2707764
KT,35.6728401,127.2716227
KT,35.67843668,127.2681722
KT,35.5099961,127.1577619
KT,35.507317,127.2755
KT,35.629412,127.332189
KT,35.70098,127.160166
KT,35.684179,127.178538
KT,35.657071,127.223955
KT,35.61346864,127.2792353
KT,35.54129957,127.3268482
KT,35.538547,127.328521
KT,35.53826368,127.3269682
KT,35.660707,127.160099
KT,35.61490866,127.2832005
KT,35.620864,127.286404
KT,35.5505032,127.1932688
KT,35.5505032,127.1932688
KT,35.5505032,127.1932688
KT,35.61270398,127.2870646
KT,35.599915,127.271683
KT,35.599915,127.271683
KT,35.599915,127.271683
KT,35.6142022,127.2850144
KT,35.61341442,127.2792969
KT,35.60908929,127.2709425
KT,35.672953,127.277548
KT,35.672953,127.277548
KT,35.672953,127.277548
KT,35.565365,127.358325
KT,35.568919,127.200586
KT,35.59178,127.124358
KT,35.7029315,127.5776809
KT,35.70005121,127.5775456
KT,35.7855232,127.6125457
KT,35.78509151,127.612984
KT,35.5970525,127.4616353
KT,35.532006,127.543832
KT,35.53737568,127.5463359
KT,35.5311563,127.5440489
KT,35.584028,127.396291
KT,35.58521746,127.3977461
KT,35.59938534,127.3945674
KT,35.731928,127.588889
KT,35.7310897,127.5890789
KT,35.653483,127.517399
KT,35.653483,127.517399
KT,35.648054,127.518389
KT,35.65093957,127.5213884
KT,35.73395308,127.5820305
KT,35.64751179,127.5212336
KT,35.654545,127.519712
KT,35.654545,127.519712
KT,35.654545,127.519712
KT,35.64925,127.517856
KT,35.654233,127.519681
KT,35.733515,127.532342
KT,35.73401318,127.5324702
KT,35.641036,127.518161
KT,35.641036,127.518161
KT,35.641036,127.518161
KT,35.844556,127.147229
KT,35.86101349,127.0950736
KT,35.83628945,127.1400957
KT,35.8293742,127.1345161
KT,35.8751436,127.0760262
KT,35.8362346,127.156299
KT,35.8149212,127.1501778
KT,35.820443,127.108711
KT,35.8134166,127.1484261
KT,35.8127994,127.1475734
KT,35.8127994,127.1475734
KT,35.8243499,127.1477799
KT,35.821371,127.1451392
KT,35.7990534,127.1164745
KT,35.8142121,127.1051168
KT,35.583294,126.828432
KT,35.5502041,126.8377984
KT,35.5697079,126.8503867
KT,35.5618891,126.8525195
KT,35.5659438,126.8489757
KT,35.5683897,126.8453664
KT,35.5675789,126.8566396
KT,35.5613507,126.8672105
KT,35.5613507,126.8672105
KT,35.571543,126.845107
KT,35.68975987,126.8898355
KT,35.567133,126.852291
KT,35.7322033,127.3712307
KT,35.8599723,127.5919821
KT,35.83808358,127.5677241
KT,35.837966,127.567605
KT,35.73435733,127.3706438
KT,35.7342648,127.3706598
KT,35.69250982,127.3976638
KT,35.693004,127.398175
KT,35.83713906,127.3604914
KT,35.8367,127.36108
KT,35.82274584,127.4868591
KT,35.823123,127.486771
KT,35.7086124,127.3235075
KT,35.708707,127.323844
KT,35.8970336,127.5526688
KT,35.89686,127.552709
KT,35.96651904,127.5202935
KT,35.966796,127.520542
KT,35.8614142,127.4765147
KT,35.69323113,127.3853818
KT,35.87297146,127.4289128
KT,35.873115,127.429073
KT,35.977489,127.428773
KT,35.797272,127.434778
KT,35.79719124,127.4347887
KT,35.79167886,127.4247853
KT,35.78823379,127.4264439
KT,35.78043822,127.4186601
KT,35.792536,127.429478
KT,35.792536,127.429478
KT,35.792035,127.430289
KT,35.7891623,127.4233799
KT,35.841873,127.6145
KT,33.168037,126.2716853
KT,33.1664486,126.2735567
KT,33.2377302,126.4803156
KT,33.31924929,126.3870607
KT,33.227888,126.247814
KT,33.2755724,126.7033905
KT,33.2619013,126.6084397
KT,33.25100986,126.5719451
KT,33.1168163,126.2693813
KT,33.1164945,126.2671919
KT,33.273454,126.19903
KT,33.239921,126.509016
KT,33.2355201,126.5142645
KT,33.26473338,126.5638502
KT,33.23968621,126.5628544
KT,33.25569,126.560152
KT,33.25387864,126.5703171
KT,33.26185196,126.608326
KT,33.25663626,126.5678396
KT,33.24885189,126.5082114
KT,33.24980897,126.5605935
KT,33.25072994,126.5079734
KT,33.24526201,126.5517402
KT,33.25192318,126.568026
KT,33.25192731,126.5609649
KT,33.2625202,126.5639243
KT,33.28049134,126.5509978
KT,33.2868491,126.5845531
KT,33.25072994,126.5079734
KT,33.260699,126.49822
KT,33.24470195,126.5656751
KT,33.2546952,126.5088618
KT,33.255787,126.564524
KT,33.26788642,126.5209885
KT,33.250575,126.565017
KT,33.2558624,126.5601342
KT,33.390683,126.801212
KT,33.2266521,126.248677
KT,33.25150125,126.5669979
KT,33.361204,126.8388419
KT,33.323315,126.374576
KT,33.25523784,126.5764918
KT,33.27899631,126.4083641
KT,33.25452177,126.5654634
KT,33.207401,126.290574
KT,33.24554,126.564403
KT,33.2445565,126.5551634
KT,33.26457396,126.5554967
KT,33.2465683,126.57034
KT,33.246197,126.565421
KT,33.2478133,126.551616
KT,33.2500901,126.5687861
KT,33.24473147,126.5731603
KT,33.25235359,126.5778363
KT,33.23805631,126.4262359
KT,33.2534948,126.4207988
KT,33.264691,126.382591
KT,33.23458179,126.4329963
KT,33.2497742,126.5681696
KT,33.222406,126.247452
KT,33.25222935,126.4183698
KT,33.2477954,126.5612849
KT,33.25306911,126.561573
KT,33.28902846,126.3699924
KT,33.250314,126.412166
KT,33.331659,126.830307
KT,33.25036061,126.5585133
KT,33.25668008,126.5142416
KT,33.256683,126.564747
KT,33.25718546,126.5775813
KT,33.2390564,126.3365579
KT,33.4695266,126.5420604
KT,33.50332971,126.5277843
KT,33.52265846,126.5658582
KT,33.5134677,126.5344448
KT,33.4920712,126.4702107
KT,33.45856356,126.4144659
KT,33.50443083,126.5271498
KT,33.49617,126.515352
KT,33.5203147,126.8596834
KT,33.5221636,126.852082
KT,33.52359975,126.8567753
KT,33.4803588,126.5218895
KT,33.5362147,126.6626671
KT,33.50962479,126.6363417
KT,33.5414281,126.7546618
KT,33.55581076,126.7494072
KT,33.51574467,126.5301709
KT,33.3858613,126.3250031
KT,33.52325019,126.5628627
KT,33.43980336,126.3290679
KT,33.483063,126.477221
KT,33.4831506,126.477322
KT,33.49974251,126.5290306
KT,33.418545,126.269069
KT,33.4986985,126.6544588
KT,33.5036679,126.7672287
KT,33.479759,126.4472415
KT,33.5010676,126.6620336
KT,33.4538731,126.6207728
KT,33.4890407,126.4908898
KT,33.3691403,126.2814133
KT,33.4116034,126.3934019
KT,33.40623994,126.2304628
KT,33.491342,126.81142
KT,33.488121,126.558807
KT,33.29276659,126.2341703
KT,33.30585883,126.2544955
KT,33.4790122,126.7034723
KT,33.52608145,126.8572061
KT,33.50529938,126.533654
KT,33.944757,126.329008
KT,33.50493443,126.5411938
KT,33.430877,126.41972
KT,33.32523467,126.1684902
KT,33.506539,126.953457
KT,33.507144,126.95592
KT,33.49016174,126.4737962
KT,33.535442,126.661424
KT,33.435421,126.432247
KT,33.4413521,126.4025881
KT,33.5198786,126.5401364
KT,33.49065,126.49866
KT,33.4849102,126.4255268
KT,33.452496,126.489926
KT,33.4890675,126.49933
KT,33.429379,126.347627
KT,33.49312858,126.4777769
KT,33.50003434,126.5223612
KT,33.4917108,126.5202281
KT,33.5544672,126.750927
KT,33.4960999,126.4751279
KT,33.40943142,126.2685976
KT,33.513771,126.546583
KT,33.5134772,126.5226907
KT,33.44493,126.560706
KT,33.444888,126.561148
KT,33.50194194,126.5289111
KT,33.377695,126.236245
KT,33.49377844,126.5015929
KT,33.50063599,126.5412897
KT,33.48312,126.677064
KT,33.5383708,126.6403032
KT,33.541722,126.66479
KT,33.30822978,126.1646014
KT,33.492983,126.951448
KT,33.5159874,126.5255453
KT,33.32014688,126.2436691
KT,33.9613417,126.293077
KT,33.96368,126.296111
KT,33.9602329,126.2959495
KT,33.962461,126.29758
KT,33.4122248,126.3936511
KT,33.5143638,126.5464477
KT,33.305581,126.249209
KT,33.305581,126.249209
KT,33.305581,126.249209
KT,33.305581,126.249209
KT,33.473028,126.426496
KT,33.49042316,126.6817792
KT,33.509716,126.943182
KT,33.50037,126.516847
KT,33.4210192,126.3977604
KT,33.489566,126.484737
KT,33.412759,126.272185
KT,33.410581,126.26782
KT,33.496278,126.546246
KT,33.420054,126.500449
KT,33.54017309,126.6679752
KT,36.262191,127.276284
KT,36.2769067,127.2497969
KT,36.2722009,127.233053
KT,36.2731759,127.2501633
KT,36.27312448,127.2501852
KT,36.25571199,127.2816589
KT,36.27305959,127.2341675
KT,36.289315,127.2424268
KT,36.2889401,127.2409548
KT,36.27013402,127.233402
KT,36.269785,127.2333
KT,36.287555,127.237605
KT,36.27224351,127.2330388
KT,36.27472459,127.2486499
KT,36.2599451,127.2751131
KT,36.27274688,127.2462798
KT,36.2727675,127.2462992
KT,36.27249627,127.2591133
KT,36.28743132,127.2325407
KT,36.27567861,127.2560743
KT,36.2873149,127.2321435
KT,36.2668478,127.2729129
KT,36.25201231,127.2680536
KT,36.272797,127.234233
KT,36.3003454,127.242218
KT,36.30034954,127.242225
KT,36.3006943,127.2422137
KT,36.28238344,127.2422362
KT,36.28859199,127.2398732
KT,36.2870029,127.2379272
KT,36.2885788,127.2398659
KT,36.28859199,127.2398732
KT,36.288558,127.242002
KT,36.27305959,127.2341675
KT,36.4711733,127.1547006
KT,36.4706864,127.1097841
KT,36.465266,127.123584
KT,36.471217,127.154871
KT,36.474162,127.129507
KT,36.4469421,127.1193052
KT,36.4547987,127.1227658
KT,36.58768413,126.9855894
KT,36.4388166,127.1194535
KT,36.4388166,127.1194535
KT,36.5207124,127.1727003
KT,36.4590581,127.1227467
KT,36.4723359,127.1326004
KT,36.4574341,127.1372272
KT,36.4607279,127.1109691
KT,36.471374,127.154869
KT,36.55827047,126.9467316
KT,36.54339843,126.9479837
KT,36.55248686,126.9508682
KT,36.55253032,126.9513686
KT,36.499468,127.141274
KT,36.4945977,127.1362506
KT,36.62415945,126.9699624
KT,36.465288,127.108456
KT,36.10912339,127.4896332
KT,36.1087706,127.488004
KT,36.10876582,127.4880361
KT,36.09791707,127.4911272
KT,36.112929,127.4914987
KT,36.1003308,127.4990188
KT,36.1054942,127.4906978
KT,36.1011537,127.4992093
KT,36.1035143,127.4882072
KT,36.1072091,127.4904845
KT,36.10175535,127.4983205
KT,36.104743,127.4887787
KT,36.04544984,127.4367356
KT,36.04277623,127.5043981
KT,36.1026605,127.490903
KT,36.16677116,127.3983564
KT,36.1526567,127.4964618
KT,36.101426,127.498939
KT,36.1443164,127.3703345
KT,36.10427601,127.4840371
KT,36.1948378,127.4760858
KT,36.1909824,127.4702108
KT,36.1902119,127.4664221
KT,36.1028786,127.4915769
KT,36.1591197,127.0184865
KT,36.1578451,127.0181046
KT,36.2428172,127.0799058
KT,36.278188,127.1302445
KT,36.1868772,127.0988279
KT,36.2065382,127.08707
KT,36.2160142,127.1280395
KT,36.199205,127.08713
KT,36.28535788,127.1735083
KT,36.2955306,127.1412953
KT,36.2035459,127.0336237
KT,36.138509,127.232636
KT,36.126372,127.097679
KT,36.11311952,127.0974912
KT,36.125136,127.099057
KT,36.2132956,127.2006922
KT,36.19771435,127.0001512
KT,36.1672831,127.1066912
KT,36.173713,127.062564
KT,36.89388915,126.6319082
KT,36.94487,126.807437
KT,36.8933991,126.6442393
KT,36.8897253,126.6262668
KT,36.890705,126.631003
KT,36.902699,126.646224
KT,37.035396,126.558966
KT,36.895215,126.63323
KT,37.0180499,126.4619723
KT,36.8906343,126.8245156
KT,36.9030195,126.6901643
KT,36.951567,126.771898
KT,36.8073129,126.7699747
KT,36.8063318,126.7725526
KT,36.3045107,126.6049856
KT,36.3546443,126.6055278
KT,36.3405079,126.6009515
KT,36.32638364,126.5088864
KT,36.3493865,126.5969235
KT,36.2487358,126.5372853
KT,36.2105838,126.6763153
KT,36.210582,126.676473
KT,36.290268,126.675291
KT,36.3515122,126.5969147
KT,36.356278,126.604073
KT,36.3244522,126.602386
KT,36.333867,126.614533
KT,36.3513168,126.6008983
KT,36.40603239,126.609429
KT,36.35131751,126.6008792
KT,36.333463,126.61286
KT,36.34695399,126.6123666
KT,36.34255005,126.5899852
KT,36.290291,126.675269
KT,36.23867689,126.6938259
KT,36.34152828,126.6001405
KT,36.31172762,126.5493309
KT,36.3355277,126.6512022
KT,36.3359754,126.6512501
KT,36.18106163,126.5933718
KT,36.27683508,126.5672191
KT,36.4379368,126.5189704
KT,36.438359,126.522411
KT,36.38023634,126.4321588
KT,36.2345432,126.5969541
KT,36.2317688,126.6013799
KT,36.50279637,126.5189589
KT,36.42047652,126.6627357
KT,36.37800237,126.5869017
KT,36.3896283,126.5697427
KT,36.3908819,126.569208
KT,36.3908819,126.569208
KT,36.1981896,126.6318627
KT,36.19846728,126.6317662
KT,36.4150667,126.5879228
KT,36.4150667,126.5879228
KT,36.3509232,126.5930612
KT,36.4787601,126.5273065
KT,36.4787601,126.5273065
KT,36.3894,126.673012
KT,36.3901977,126.6736049
KT,36.4471824,126.590439
KT,36.3498213,126.5950508
KT,36.38335253,126.4332908
KT,36.22363528,126.5503662
KT,36.2525908,126.8130121
KT,36.27736367,126.9139024
KT,36.27641987,126.9098923
KT,36.2751568,126.884052
KT,36.212152,126.806461
KT,36.2747768,126.7806921
KT,36.28515296,126.9082348
KT,36.27323264,126.8878463
KT,36.3049819,126.898717
KT,36.2830802,126.9095346
KT,36.2754837,126.9100155
KT,36.1458153,126.8249938
KT,36.2790268,126.9172027
KT,36.280331,126.9101829
KT,36.2816403,126.9073241
KT,36.2755366,126.9108033
KT,36.279983,126.910894
KT,36.2755517,126.9111662
KT,36.2808354,126.9121956
KT,36.25266229,127.0017624
KT,36.1699445,126.948361
KT,36.16929863,126.9435638
KT,36.135204,126.881067
KT,36.1915391,126.7334753
KT,36.30429924,126.7044006
KT,36.30324394,126.7047609
KT,36.3102994,126.8541738
KT,36.1866879,126.8939194
KT,36.1912049,126.8948137
KT,36.2439816,126.8865682
KT,36.263938,127.020087
KT,36.1819176,126.8215529
KT,36.216718,126.760391
KT,36.21404357,126.7574986
KT,36.9727387,126.391882
KT,36.793007,126.462921
KT,36.792444,126.462959
KT,36.7763057,126.4671019
KT,36.710053,126.542622
KT,36.772862,126.445177
KT,36.7849162,126.4505463
KT,36.7803684,126.4649278
KT,36.752502,126.4256553
KT,36.7675196,126.4626225
KT,36.074629,126.762255
KT,36.11762055,126.7913488
KT,36.14165139,126.752104
KT,36.14221748,126.7521689
KT,36.14003637,126.6088539
KT,36.1420448,126.6013642
KT,36.15294907,126.5494277
KT,36.15294907,126.5494277
KT,36.075443,126.691208
KT,36.0093677,126.6922372
KT,36.0825862,126.7000598
KT,36.110119,126.656323
KT,36.0763651,126.6928576
KT,36.01003472,126.700445
KT,36.07744223,126.7704993
KT,36.15781982,126.6890819
KT,36.15776571,126.6890688
KT,36.08493918,126.8043811
KT,36.0861356,126.8021258
KT,36.03760328,126.7833666
KT,36.8744513,127.0094781
KT,36.8751715,127.0080508
KT,36.874846,127.0084032
KT,36.789848,126.991467
KT,36.78434656,127.0159709
KT,36.7890133,127.001264
KT,36.775687,126.980395
KT,36.788246,126.981847
KT,36.6806385,126.847736
KT,36.6787408,126.8327568
KT,36.679262,126.846229
KT,36.783459,127.223136
KT,36.8108344,127.1489499
KT,36.790939,127.1698051
KT,36.8112702,127.1569952
KT,36.8332834,127.1414326
KT,36.8543703,127.1810615
KT,36.943033,127.192494
KT,36.8211581,127.1237122
KT,36.8259066,127.1413019
KT,36.8332324,127.133806
KT,36.3979437,126.7753432
KT,36.4222998,127.0082313
KT,36.4493185,126.7865577
KT,36.3419114,126.8940086
KT,36.4141625,126.9451159
KT,36.411787,126.950033
KT,36.4521908,126.8036669
KT,36.4303694,126.7166283
KT,36.4264325,126.713999
KT,36.745475,126.2983652
KT,36.7515474,126.2969641
KT,36.50181211,126.6266068
KT,36.504454,126.62578
KT,36.60637708,126.6140903
KT,36.60637708,126.6140903
KT,36.61195373,126.7325883
KT,36.61161143,126.7326476
KT,36.6003831,126.6486972
KT,36.50667,126.60893
KT,36.58038788,126.5170567
KT,36.57788121,126.5122591
KT,36.53274906,126.589984
